metro_nonmetro,county_name,state_abbr,geoId,value
Nonmetropolitan,"Cherokee County",IA,us-ia-035,"Part of county is shortage area"
Nonmetropolitan,"Chickasaw County",IA,us-ia-037,"Whole county is shortage area"
Nonmetropolitan,"Clarke County",IA,us-ia-039,"Part of county is shortage area"
Nonmetropolitan,"Clay County",IA,us-ia-041,"Whole county is shortage area"
Nonmetropolitan,"Clayton County",IA,us-ia-043,"Part of county is shortage area"
Nonmetropolitan,"Clinton County",IA,us-ia-045,"Part of county is shortage area"
Nonmetropolitan,"Crawford County",IA,us-ia-047,"Whole county is shortage area"
Nonmetropolitan,"Davis County",IA,us-ia-051,"Whole county is shortage area"
Nonmetropolitan,"Decatur County",IA,us-ia-053,"Part of county is shortage area"
Nonmetropolitan,"Delaware County",IA,us-ia-055,"Part of county is shortage area"
Nonmetropolitan,"Des Moines County",IA,us-ia-057,"Whole county is shortage area"
Nonmetropolitan,"Dickinson County",IA,us-ia-059,"None of county is shortage area"
Nonmetropolitan,"Emmet County",IA,us-ia-063,"Whole county is shortage area"
Nonmetropolitan,"Fayette County",IA,us-ia-065,"Whole county is shortage area"
Nonmetropolitan,"Floyd County",IA,us-ia-067,"Whole county is shortage area"
Nonmetropolitan,"Franklin County",IA,us-ia-069,"Part of county is shortage area"
Nonmetropolitan,"Fremont County",IA,us-ia-071,"Part of county is shortage area"
Nonmetropolitan,"Greene County",IA,us-ia-073,"Part of county is shortage area"
Nonmetropolitan,"Hamilton County",IA,us-ia-079,"Part of county is shortage area"
Nonmetropolitan,"Hancock County",IA,us-ia-081,"Part of county is shortage area"
Nonmetropolitan,"Hardin County",IA,us-ia-083,"Part of county is shortage area"
Nonmetropolitan,"Henry County",IA,us-ia-087,"Part of county is shortage area"
Nonmetropolitan,"Howard County",IA,us-ia-089,"Part of county is shortage area"
Nonmetropolitan,"Humboldt County",IA,us-ia-091,"Part of county is shortage area"
Nonmetropolitan,"Ida County",IA,us-ia-093,"Whole county is shortage area"
Nonmetropolitan,"Iowa County",IA,us-ia-095,"Whole county is shortage area"
Nonmetropolitan,"Jackson County",IA,us-ia-097,"Part of county is shortage area"
Nonmetropolitan,"Jefferson County",IA,us-ia-101,"Part of county is shortage area"
Nonmetropolitan,"Keokuk County",IA,us-ia-107,"Whole county is shortage area"
Nonmetropolitan,"Kossuth County",IA,us-ia-109,"Part of county is shortage area"
Nonmetropolitan,"Lee County",IA,us-ia-111,"Part of county is shortage area"
Nonmetropolitan,"Louisa County",IA,us-ia-115,"Part of county is shortage area"
Nonmetropolitan,"Lucas County",IA,us-ia-117,"Part of county is shortage area"
Nonmetropolitan,"Lyon County",IA,us-ia-119,"Part of county is shortage area"
Nonmetropolitan,"Mahaska County",IA,us-ia-123,"Whole county is shortage area"
Nonmetropolitan,"Marion County",IA,us-ia-125,"Part of county is shortage area"
Nonmetropolitan,"Marshall County",IA,us-ia-127,"Whole county is shortage area"
Nonmetropolitan,"Mitchell County",IA,us-ia-131,"Whole county is shortage area"
Nonmetropolitan,"Monona County",IA,us-ia-133,"Part of county is shortage area"
Nonmetropolitan,"Monroe County",IA,us-ia-135,"Whole county is shortage area"
Nonmetropolitan,"Montgomery County",IA,us-ia-137,"Whole county is shortage area"
Nonmetropolitan,"Muscatine County",IA,us-ia-139,"Part of county is shortage area"
Nonmetropolitan,"O'Brien County",IA,us-ia-141,"Whole county is shortage area"
Nonmetropolitan,"Osceola County",IA,us-ia-143,"Whole county is shortage area"
Nonmetropolitan,"Page County",IA,us-ia-145,"Whole county is shortage area"
Nonmetropolitan,"Palo Alto County",IA,us-ia-147,"Part of county is shortage area"
Nonmetropolitan,"Plymouth County",IA,us-ia-149,"Part of county is shortage area"
Nonmetropolitan,"Pocahontas County",IA,us-ia-151,"Whole county is shortage area"
Nonmetropolitan,"Poweshiek County",IA,us-ia-157,"Whole county is shortage area"
Nonmetropolitan,"Ringgold County",IA,us-ia-159,"Whole county is shortage area"
Nonmetropolitan,"Sac County",IA,us-ia-161,"Whole county is shortage area"
Nonmetropolitan,"Shelby County",IA,us-ia-165,"Part of county is shortage area"
Nonmetropolitan,"Sioux County",IA,us-ia-167,"Part of county is shortage area"
Nonmetropolitan,"Tama County",IA,us-ia-171,"Whole county is shortage area"
Nonmetropolitan,"Taylor County",IA,us-ia-173,"Whole county is shortage area"
Nonmetropolitan,"Union County",IA,us-ia-175,"Whole county is shortage area"
Nonmetropolitan,"Van Buren County",IA,us-ia-177,"Part of county is shortage area"
Nonmetropolitan,"Wapello County",IA,us-ia-179,"Whole county is shortage area"
Nonmetropolitan,"Wayne County",IA,us-ia-185,"Part of county is shortage area"
Nonmetropolitan,"Webster County",IA,us-ia-187,"Whole county is shortage area"
Nonmetropolitan,"Winnebago County",IA,us-ia-189,"None of county is shortage area"
Nonmetropolitan,"Winneshiek County",IA,us-ia-191,"Part of county is shortage area"
Nonmetropolitan,"Worth County",IA,us-ia-195,"Whole county is shortage area"
Nonmetropolitan,"Wright County",IA,us-ia-197,"Whole county is shortage area"
Nonmetropolitan,"Adams County",ID,us-id-003,"Part of county is shortage area"
Nonmetropolitan,"Bear Lake County",ID,us-id-007,"Whole county is shortage area"
Nonmetropolitan,"Benewah County",ID,us-id-009,"Whole county is shortage area"
Nonmetropolitan,"Bingham County",ID,us-id-011,"Whole county is shortage area"
Nonmetropolitan,"Blaine County",ID,us-id-013,"Whole county is shortage area"
Nonmetropolitan,"Bonner County",ID,us-id-017,"Whole county is shortage area"
Nonmetropolitan,"Boundary County",ID,us-id-021,"Whole county is shortage area"
Nonmetropolitan,"Camas County",ID,us-id-025,"Whole county is shortage area"
Nonmetropolitan,"Caribou County",ID,us-id-029,"Whole county is shortage area"
Nonmetropolitan,"Cassia County",ID,us-id-031,"Whole county is shortage area"
Nonmetropolitan,"Clark County",ID,us-id-033,"Whole county is shortage area"
Nonmetropolitan,"Clearwater County",ID,us-id-035,"Whole county is shortage area"
Nonmetropolitan,"Custer County",ID,us-id-037,"Part of county is shortage area"
Nonmetropolitan,"Elmore County",ID,us-id-039,"Part of county is shortage area"
Nonmetropolitan,"Fremont County",ID,us-id-043,"Whole county is shortage area"
Nonmetropolitan,"Gooding County",ID,us-id-047,"Whole county is shortage area"
Nonmetropolitan,"Idaho County",ID,us-id-049,"Whole county is shortage area"
Nonmetropolitan,"Latah County",ID,us-id-057,"Whole county is shortage area"
Nonmetropolitan,"Lemhi County",ID,us-id-059,"Whole county is shortage area"
Nonmetropolitan,"Lewis County",ID,us-id-061,"Whole county is shortage area"
Nonmetropolitan,"Lincoln County",ID,us-id-063,"Whole county is shortage area"
Nonmetropolitan,"Madison County",ID,us-id-065,"Whole county is shortage area"
Nonmetropolitan,"Minidoka County",ID,us-id-067,"Whole county is shortage area"
Nonmetropolitan,"Oneida County",ID,us-id-071,"Whole county is shortage area"
Nonmetropolitan,"Payette County",ID,us-id-075,"Whole county is shortage area"
Nonmetropolitan,"Shoshone County",ID,us-id-079,"Whole county is shortage area"
Nonmetropolitan,"Teton County",ID,us-id-081,"Whole county is shortage area"
Nonmetropolitan,"Valley County",ID,us-id-085,"Part of county is shortage area"
Nonmetropolitan,"Washington County",ID,us-id-087,"Whole county is shortage area"
Nonmetropolitan,"Adams County",IL,us-il-001,"Whole county is shortage area"
Nonmetropolitan,"Brown County",IL,us-il-009,"Whole county is shortage area"
Nonmetropolitan,"Bureau County",IL,us-il-011,"Whole county is shortage area"
Nonmetropolitan,"Carroll County",IL,us-il-015,"Whole county is shortage area"
Nonmetropolitan,"Cass County",IL,us-il-017,"Whole county is shortage area"
Nonmetropolitan,"Christian County",IL,us-il-021,"Whole county is shortage area"
Nonmetropolitan,"Clark County",IL,us-il-023,"Whole county is shortage area"
Nonmetropolitan,"Clay County",IL,us-il-025,"Whole county is shortage area"
Nonmetropolitan,"Coles County",IL,us-il-029,"Whole county is shortage area"
Nonmetropolitan,"Crawford County",IL,us-il-033,"Whole county is shortage area"
Nonmetropolitan,"Cumberland County",IL,us-il-035,"Whole county is shortage area"
Nonmetropolitan,"De Witt County",IL,us-il-039,"Whole county is shortage area"
Nonmetropolitan,"Douglas County",IL,us-il-041,"Whole county is shortage area"
Nonmetropolitan,"Edgar County",IL,us-il-045,"Whole county is shortage area"
Nonmetropolitan,"Edwards County",IL,us-il-047,"Whole county is shortage area"
Nonmetropolitan,"Effingham County",IL,us-il-049,"Whole county is shortage area"
Nonmetropolitan,"Fayette County",IL,us-il-051,"Whole county is shortage area"
Nonmetropolitan,"Ford County",IL,us-il-053,"Part of county is shortage area"
Nonmetropolitan,"Franklin County",IL,us-il-055,"Whole county is shortage area"
Nonmetropolitan,"Gallatin County",IL,us-il-059,"Whole county is shortage area"
Nonmetropolitan,"Greene County",IL,us-il-061,"Part of county is shortage area"
Nonmetropolitan,"Hamilton County",IL,us-il-065,"Whole county is shortage area"
Nonmetropolitan,"Hancock County",IL,us-il-067,"Whole county is shortage area"
Nonmetropolitan,"Hardin County",IL,us-il-069,"Whole county is shortage area"
Nonmetropolitan,"Henderson County",IL,us-il-071,"Whole county is shortage area"
Nonmetropolitan,"Iroquois County",IL,us-il-075,"Part of county is shortage area"
Nonmetropolitan,"Jasper County",IL,us-il-079,"Whole county is shortage area"
Nonmetropolitan,"Jefferson County",IL,us-il-081,"Whole county is shortage area"
Nonmetropolitan,"Jo Daviess County",IL,us-il-085,"Part of county is shortage area"
Nonmetropolitan,"Knox County",IL,us-il-095,"Whole county is shortage area"
Nonmetropolitan,"LaSalle County",IL,us-il-099,"Part of county is shortage area"
Nonmetropolitan,"Lawrence County",IL,us-il-101,"Whole county is shortage area"
Nonmetropolitan,"Lee County",IL,us-il-103,"Part of county is shortage area"
Nonmetropolitan,"Livingston County",IL,us-il-105,"Part of county is shortage area"
Nonmetropolitan,"Logan County",IL,us-il-107,"Whole county is shortage area"
Nonmetropolitan,"Marion County",IL,us-il-121,"Whole county is shortage area"
Nonmetropolitan,"Mason County",IL,us-il-125,"Whole county is shortage area"
Nonmetropolitan,"Massac County",IL,us-il-127,"Whole county is shortage area"
Nonmetropolitan,"McDonough County",IL,us-il-109,"Whole county is shortage area"
Nonmetropolitan,"Montgomery County",IL,us-il-135,"Whole county is shortage area"
Nonmetropolitan,"Morgan County",IL,us-il-137,"Whole county is shortage area"
Nonmetropolitan,"Moultrie County",IL,us-il-139,"Whole county is shortage area"
Nonmetropolitan,"Ogle County",IL,us-il-141,"Whole county is shortage area"
Nonmetropolitan,"Perry County",IL,us-il-145,"Whole county is shortage area"
Nonmetropolitan,"Pike County",IL,us-il-149,"Whole county is shortage area"
Nonmetropolitan,"Pope County",IL,us-il-151,"Whole county is shortage area"
Nonmetropolitan,"Pulaski County",IL,us-il-153,"Whole county is shortage area"
Nonmetropolitan,"Putnam County",IL,us-il-155,"Whole county is shortage area"
Nonmetropolitan,"Randolph County",IL,us-il-157,"Part of county is shortage area"
Nonmetropolitan,"Richland County",IL,us-il-159,"Whole county is shortage area"
Nonmetropolitan,"Saline County",IL,us-il-165,"Whole county is shortage area"
Nonmetropolitan,"Schuyler County",IL,us-il-169,"Whole county is shortage area"
Nonmetropolitan,"Scott County",IL,us-il-171,"Whole county is shortage area"
Nonmetropolitan,"Shelby County",IL,us-il-173,"Whole county is shortage area"
Nonmetropolitan,"Stephenson County",IL,us-il-177,"Part of county is shortage area"
Nonmetropolitan,"Union County",IL,us-il-181,"Whole county is shortage area"
Nonmetropolitan,"Wabash County",IL,us-il-185,"Whole county is shortage area"
Nonmetropolitan,"Warren County",IL,us-il-187,"Part of county is shortage area"
Nonmetropolitan,"Washington County",IL,us-il-189,"Part of county is shortage area"
Nonmetropolitan,"Wayne County",IL,us-il-191,"Whole county is shortage area"
Nonmetropolitan,"White County",IL,us-il-193,"Whole county is shortage area"
Nonmetropolitan,"Whiteside County",IL,us-il-195,"Whole county is shortage area"
Nonmetropolitan,"Adams County",IN,us-in-001,"Whole county is shortage area"
Nonmetropolitan,"Blackford County",IN,us-in-009,"Whole county is shortage area"
Nonmetropolitan,"Cass County",IN,us-in-017,"Whole county is shortage area"
Nonmetropolitan,"Clinton County",IN,us-in-023,"Whole county is shortage area"
Nonmetropolitan,"Crawford County",IN,us-in-025,"Whole county is shortage area"
Nonmetropolitan,"Daviess County",IN,us-in-027,"Whole county is shortage area"
Nonmetropolitan,"Decatur County",IN,us-in-031,"Whole county is shortage area"
Nonmetropolitan,"DeKalb County",IN,us-in-033,"Whole county is shortage area"
Nonmetropolitan,"Dubois County",IN,us-in-037,"None of county is shortage area"
Nonmetropolitan,"Fayette County",IN,us-in-041,"Whole county is shortage area"
Nonmetropolitan,"Fountain County",IN,us-in-045,"Whole county is shortage area"
Nonmetropolitan,"Fulton County",IN,us-in-049,"Whole county is shortage area"
Nonmetropolitan,"Gibson County",IN,us-in-051,"Whole county is shortage area"
Nonmetropolitan,"Grant County",IN,us-in-053,"Whole county is shortage area"
Nonmetropolitan,"Greene County",IN,us-in-055,"Part of county is shortage area"
Nonmetropolitan,"Henry County",IN,us-in-065,"Part of county is shortage area"
Nonmetropolitan,"Huntington County",IN,us-in-069,"Whole county is shortage area"
Nonmetropolitan,"Jackson County",IN,us-in-071,"Whole county is shortage area"
Nonmetropolitan,"Jay County",IN,us-in-075,"Whole county is shortage area"
Nonmetropolitan,"Jefferson County",IN,us-in-077,"None of county is shortage area"
Nonmetropolitan,"Jennings County",IN,us-in-079,"Whole county is shortage area"
Nonmetropolitan,"Knox County",IN,us-in-083,"Whole county is shortage area"
Nonmetropolitan,"Kosciusko County",IN,us-in-085,"None of county is shortage area"
Nonmetropolitan,"LaGrange County",IN,us-in-087,"Whole county is shortage area"
Nonmetropolitan,"Lawrence County",IN,us-in-093,"Whole county is shortage area"
Nonmetropolitan,"Marshall County",IN,us-in-099,"Whole county is shortage area"
Nonmetropolitan,"Martin County",IN,us-in-101,"Whole county is shortage area"
Nonmetropolitan,"Miami County",IN,us-in-103,"Whole county is shortage area"
Nonmetropolitan,"Montgomery County",IN,us-in-107,"Part of county is shortage area"
Nonmetropolitan,"Noble County",IN,us-in-113,"Whole county is shortage area"
Nonmetropolitan,"Orange County",IN,us-in-117,"Whole county is shortage area"
Nonmetropolitan,"Perry County",IN,us-in-123,"Whole county is shortage area"
Nonmetropolitan,"Pike County",IN,us-in-125,"Whole county is shortage area"
Nonmetropolitan,"Pulaski County",IN,us-in-131,"Whole county is shortage area"
Nonmetropolitan,"Randolph County",IN,us-in-135,"Whole county is shortage area"
Nonmetropolitan,"Ripley County",IN,us-in-137,"Part of county is shortage area"
Nonmetropolitan,"Rush County",IN,us-in-139,"Whole county is shortage area"
Nonmetropolitan,"Scott County",IN,us-in-143,"Whole county is shortage area"
Nonmetropolitan,"Spencer County",IN,us-in-147,"Whole county is shortage area"
Nonmetropolitan,"Starke County",IN,us-in-149,"Whole county is shortage area"
Nonmetropolitan,"Steuben County",IN,us-in-151,"Whole county is shortage area"
Nonmetropolitan,"Switzerland County",IN,us-in-155,"Whole county is shortage area"
Nonmetropolitan,"Tipton County",IN,us-in-159,"None of county is shortage area"
Nonmetropolitan,"Wabash County",IN,us-in-169,"Whole county is shortage area"
Nonmetropolitan,"Wayne County",IN,us-in-177,"Whole county is shortage area"
Nonmetropolitan,"Wells County",IN,us-in-179,"None of county is shortage area"
Nonmetropolitan,"White County",IN,us-in-181,"Whole county is shortage area"
Nonmetropolitan,"Allen County",KS,us-ks-001,"Whole county is shortage area"
Nonmetropolitan,"Anderson County",KS,us-ks-003,"Whole county is shortage area"
Nonmetropolitan,"Atchison County",KS,us-ks-005,"Whole county is shortage area"
Nonmetropolitan,"Barber County",KS,us-ks-007,"Whole county is shortage area"
Nonmetropolitan,"Barton County",KS,us-ks-009,"Whole county is shortage area"
Nonmetropolitan,"Bourbon County",KS,us-ks-011,"Whole county is shortage area"
Nonmetropolitan,"Brown County",KS,us-ks-013,"Whole county is shortage area"
Nonmetropolitan,"Chase County",KS,us-ks-017,"Whole county is shortage area"
Nonmetropolitan,"Chautauqua County",KS,us-ks-019,"Whole county is shortage area"
Nonmetropolitan,"Cherokee County",KS,us-ks-021,"Whole county is shortage area"
Nonmetropolitan,"Cheyenne County",KS,us-ks-023,"Whole county is shortage area"
Nonmetropolitan,"Clark County",KS,us-ks-025,"Whole county is shortage area"
Nonmetropolitan,"Clay County",KS,us-ks-027,"Whole county is shortage area"
Nonmetropolitan,"Cloud County",KS,us-ks-029,"Whole county is shortage area"
Nonmetropolitan,"Coffey County",KS,us-ks-031,"Whole county is shortage area"
Nonmetropolitan,"Comanche County",KS,us-ks-033,"Whole county is shortage area"
Nonmetropolitan,"Cowley County",KS,us-ks-035,"Whole county is shortage area"
Nonmetropolitan,"Crawford County",KS,us-ks-037,"Whole county is shortage area"
Nonmetropolitan,"Decatur County",KS,us-ks-039,"Whole county is shortage area"
Nonmetropolitan,"Dickinson County",KS,us-ks-041,"Whole county is shortage area"
Nonmetropolitan,"Edwards County",KS,us-ks-047,"Whole county is shortage area"
Nonmetropolitan,"Elk County",KS,us-ks-049,"Whole county is shortage area"
Nonmetropolitan,"Ellis County",KS,us-ks-051,"Whole county is shortage area"
Nonmetropolitan,"Ellsworth County",KS,us-ks-053,"Whole county is shortage area"
Nonmetropolitan,"Finney County",KS,us-ks-055,"Whole county is shortage area"
Nonmetropolitan,"Ford County",KS,us-ks-057,"Whole county is shortage area"
Nonmetropolitan,"Franklin County",KS,us-ks-059,"Whole county is shortage area"
Nonmetropolitan,"Gove County",KS,us-ks-063,"Whole county is shortage area"
Nonmetropolitan,"Graham County",KS,us-ks-065,"Whole county is shortage area"
Nonmetropolitan,"Grant County",KS,us-ks-067,"Whole county is shortage area"
Nonmetropolitan,"Gray County",KS,us-ks-069,"Whole county is shortage area"
Nonmetropolitan,"Greeley County",KS,us-ks-071,"Whole county is shortage area"
Nonmetropolitan,"Greenwood County",KS,us-ks-073,"Whole county is shortage area"
Nonmetropolitan,"Hamilton County",KS,us-ks-075,"Whole county is shortage area"
Nonmetropolitan,"Harper County",KS,us-ks-077,"Whole county is shortage area"
Nonmetropolitan,"Haskell County",KS,us-ks-081,"Whole county is shortage area"
Nonmetropolitan,"Hodgeman County",KS,us-ks-083,"Whole county is shortage area"
Nonmetropolitan,"Jewell County",KS,us-ks-089,"Whole county is shortage area"
Nonmetropolitan,"Kearny County",KS,us-ks-093,"Whole county is shortage area"
Nonmetropolitan,"Kingman County",KS,us-ks-095,"Whole county is shortage area"
Nonmetropolitan,"Kiowa County",KS,us-ks-097,"Whole county is shortage area"
Nonmetropolitan,"Labette County",KS,us-ks-099,"Whole county is shortage area"
Nonmetropolitan,"Lane County",KS,us-ks-101,"Whole county is shortage area"
Nonmetropolitan,"Lincoln County",KS,us-ks-105,"Whole county is shortage area"
Nonmetropolitan,"Logan County",KS,us-ks-109,"Whole county is shortage area"
Nonmetropolitan,"Lyon County",KS,us-ks-111,"Whole county is shortage area"
Nonmetropolitan,"Marion County",KS,us-ks-115,"Part of county is shortage area"
Nonmetropolitan,"Marshall County",KS,us-ks-117,"Part of county is shortage area"
Nonmetropolitan,"McPherson County",KS,us-ks-113,"Part of county is shortage area"
Nonmetropolitan,"Meade County",KS,us-ks-119,"Whole county is shortage area"
Nonmetropolitan,"Mitchell County",KS,us-ks-123,"Whole county is shortage area"
Nonmetropolitan,"Montgomery County",KS,us-ks-125,"Whole county is shortage area"
Nonmetropolitan,"Morris County",KS,us-ks-127,"Whole county is shortage area"
Nonmetropolitan,"Morton County",KS,us-ks-129,"Whole county is shortage area"
Nonmetropolitan,"Nemaha County",KS,us-ks-131,"Part of county is shortage area"
Nonmetropolitan,"Neosho County",KS,us-ks-133,"Whole county is shortage area"
Nonmetropolitan,"Ness County",KS,us-ks-135,"Whole county is shortage area"
Nonmetropolitan,"Norton County",KS,us-ks-137,"Whole county is shortage area"
Nonmetropolitan,"Osborne County",KS,us-ks-141,"Whole county is shortage area"
Nonmetropolitan,"Ottawa County",KS,us-ks-143,"Whole county is shortage area"
Nonmetropolitan,"Pawnee County",KS,us-ks-145,"Whole county is shortage area"
Nonmetropolitan,"Phillips County",KS,us-ks-147,"Whole county is shortage area"
Nonmetropolitan,"Pratt County",KS,us-ks-151,"Whole county is shortage area"
Nonmetropolitan,"Rawlins County",KS,us-ks-153,"Whole county is shortage area"
Nonmetropolitan,"Reno County",KS,us-ks-155,"Part of county is shortage area"
Nonmetropolitan,"Republic County",KS,us-ks-157,"Whole county is shortage area"
Nonmetropolitan,"Rice County",KS,us-ks-159,"Whole county is shortage area"
Nonmetropolitan,"Rooks County",KS,us-ks-163,"Whole county is shortage area"
Nonmetropolitan,"Rush County",KS,us-ks-165,"Whole county is shortage area"
Nonmetropolitan,"Russell County",KS,us-ks-167,"Whole county is shortage area"
Nonmetropolitan,"Saline County",KS,us-ks-169,"Whole county is shortage area"
Nonmetropolitan,"Scott County",KS,us-ks-171,"Part of county is shortage area"
Nonmetropolitan,"Seward County",KS,us-ks-175,"Whole county is shortage area"
Nonmetropolitan,"Sheridan County",KS,us-ks-179,"Whole county is shortage area"
Nonmetropolitan,"Sherman County",KS,us-ks-181,"Whole county is shortage area"
Nonmetropolitan,"Smith County",KS,us-ks-183,"Whole county is shortage area"
Nonmetropolitan,"Stafford County",KS,us-ks-185,"Whole county is shortage area"
Nonmetropolitan,"Stanton County",KS,us-ks-187,"Whole county is shortage area"
Nonmetropolitan,"Stevens County",KS,us-ks-189,"Whole county is shortage area"
Nonmetropolitan,"Thomas County",KS,us-ks-193,"Whole county is shortage area"
Nonmetropolitan,"Trego County",KS,us-ks-195,"Whole county is shortage area"
Nonmetropolitan,"Wallace County",KS,us-ks-199,"Whole county is shortage area"
Nonmetropolitan,"Washington County",KS,us-ks-201,"Whole county is shortage area"
Nonmetropolitan,"Wichita County",KS,us-ks-203,"Whole county is shortage area"
Nonmetropolitan,"Wilson County",KS,us-ks-205,"Whole county is shortage area"
Nonmetropolitan,"Woodson County",KS,us-ks-207,"Whole county is shortage area"
Nonmetropolitan,"Adair County",KY,us-ky-001,"Whole county is shortage area"
Nonmetropolitan,"Anderson County",KY,us-ky-005,"Whole county is shortage area"
Nonmetropolitan,"Ballard County",KY,us-ky-007,"Whole county is shortage area"
Nonmetropolitan,"Barren County",KY,us-ky-009,"Whole county is shortage area"
Nonmetropolitan,"Bath County",KY,us-ky-011,"Whole county is shortage area"
Nonmetropolitan,"Bell County",KY,us-ky-013,"Whole county is shortage area"
Nonmetropolitan,"Boyle County",KY,us-ky-021,"Whole county is shortage area"
Nonmetropolitan,"Breathitt County",KY,us-ky-025,"Whole county is shortage area"
Nonmetropolitan,"Breckinridge County",KY,us-ky-027,"Whole county is shortage area"
Nonmetropolitan,"Caldwell County",KY,us-ky-033,"Whole county is shortage area"
Nonmetropolitan,"Calloway County",KY,us-ky-035,"Whole county is shortage area"
Nonmetropolitan,"Carlisle County",KY,us-ky-039,"Whole county is shortage area"
Nonmetropolitan,"Carroll County",KY,us-ky-041,"Whole county is shortage area"
Nonmetropolitan,"Casey County",KY,us-ky-045,"Whole county is shortage area"
Nonmetropolitan,"Clay County",KY,us-ky-051,"Whole county is shortage area"
Nonmetropolitan,"Clinton County",KY,us-ky-053,"Whole county is shortage area"
Nonmetropolitan,"Crittenden County",KY,us-ky-055,"Whole county is shortage area"
Nonmetropolitan,"Cumberland County",KY,us-ky-057,"Whole county is shortage area"
Nonmetropolitan,"Elliott County",KY,us-ky-063,"Whole county is shortage area"
Nonmetropolitan,"Estill County",KY,us-ky-065,"Whole county is shortage area"
Nonmetropolitan,"Fleming County",KY,us-ky-069,"Whole county is shortage area"
Nonmetropolitan,"Floyd County",KY,us-ky-071,"Whole county is shortage area"
Nonmetropolitan,"Franklin County",KY,us-ky-073,"None of county is shortage area"
Nonmetropolitan,"Fulton County",KY,us-ky-075,"Whole county is shortage area"
Nonmetropolitan,"Garrard County",KY,us-ky-079,"Whole county is shortage area"
Nonmetropolitan,"Graves County",KY,us-ky-083,"Whole county is shortage area"
Nonmetropolitan,"Grayson County",KY,us-ky-085,"Whole county is shortage area"
Nonmetropolitan,"Green County",KY,us-ky-087,"Whole county is shortage area"
Nonmetropolitan,"Harlan County",KY,us-ky-095,"Whole county is shortage area"
Nonmetropolitan,"Harrison County",KY,us-ky-097,"Whole county is shortage area"
Nonmetropolitan,"Hart County",KY,us-ky-099,"Whole county is shortage area"
Nonmetropolitan,"Hickman County",KY,us-ky-105,"Whole county is shortage area"
Nonmetropolitan,"Hopkins County",KY,us-ky-107,"Whole county is shortage area"
Nonmetropolitan,"Jackson County",KY,us-ky-109,"Whole county is shortage area"
Nonmetropolitan,"Johnson County",KY,us-ky-115,"Whole county is shortage area"
Nonmetropolitan,"Knott County",KY,us-ky-119,"Whole county is shortage area"
Nonmetropolitan,"Knox County",KY,us-ky-121,"Whole county is shortage area"
Nonmetropolitan,"Laurel County",KY,us-ky-125,"Whole county is shortage area"
Nonmetropolitan,"Lawrence County",KY,us-ky-127,"Whole county is shortage area"
Nonmetropolitan,"Lee County",KY,us-ky-129,"Whole county is shortage area"
Nonmetropolitan,"Leslie County",KY,us-ky-131,"Whole county is shortage area"
Nonmetropolitan,"Letcher County",KY,us-ky-133,"Whole county is shortage area"
Nonmetropolitan,"Lewis County",KY,us-ky-135,"Whole county is shortage area"
Nonmetropolitan,"Lincoln County",KY,us-ky-137,"Whole county is shortage area"
Nonmetropolitan,"Livingston County",KY,us-ky-139,"Whole county is shortage area"
Nonmetropolitan,"Logan County",KY,us-ky-141,"Whole county is shortage area"
Nonmetropolitan,"Lyon County",KY,us-ky-143,"Whole county is shortage area"
Nonmetropolitan,"Madison County",KY,us-ky-151,"Whole county is shortage area"
Nonmetropolitan,"Magoffin County",KY,us-ky-153,"Whole county is shortage area"
Nonmetropolitan,"Marion County",KY,us-ky-155,"Whole county is shortage area"
Nonmetropolitan,"Marshall County",KY,us-ky-157,"Whole county is shortage area"
Nonmetropolitan,"Martin County",KY,us-ky-159,"Whole county is shortage area"
Nonmetropolitan,"Mason County",KY,us-ky-161,"None of county is shortage area"
Nonmetropolitan,"McCracken County",KY,us-ky-145,"Part of county is shortage area"
Nonmetropolitan,"McCreary County",KY,us-ky-147,"Whole county is shortage area"
Nonmetropolitan,"Menifee County",KY,us-ky-165,"Whole county is shortage area"
Nonmetropolitan,"Mercer County",KY,us-ky-167,"Whole county is shortage area"
Nonmetropolitan,"Metcalfe County",KY,us-ky-169,"Whole county is shortage area"
Nonmetropolitan,"Monroe County",KY,us-ky-171,"Whole county is shortage area"
Nonmetropolitan,"Montgomery County",KY,us-ky-173,"Whole county is shortage area"
Nonmetropolitan,"Morgan County",KY,us-ky-175,"Whole county is shortage area"
Nonmetropolitan,"Muhlenberg County",KY,us-ky-177,"Whole county is shortage area"
Nonmetropolitan,"Nelson County",KY,us-ky-179,"Whole county is shortage area"
Nonmetropolitan,"Nicholas County",KY,us-ky-181,"Whole county is shortage area"
Nonmetropolitan,"Ohio County",KY,us-ky-183,"Whole county is shortage area"
Nonmetropolitan,"Owen County",KY,us-ky-187,"Whole county is shortage area"
Nonmetropolitan,"Owsley County",KY,us-ky-189,"Whole county is shortage area"
Nonmetropolitan,"Perry County",KY,us-ky-193,"Whole county is shortage area"
Nonmetropolitan,"Pike County",KY,us-ky-195,"Part of county is shortage area"
Nonmetropolitan,"Powell County",KY,us-ky-197,"Whole county is shortage area"
Nonmetropolitan,"Pulaski County",KY,us-ky-199,"Part of county is shortage area"
Nonmetropolitan,"Robertson County",KY,us-ky-201,"Whole county is shortage area"
Nonmetropolitan,"Rockcastle County",KY,us-ky-203,"Part of county is shortage area"
Nonmetropolitan,"Rowan County",KY,us-ky-205,"Whole county is shortage area"
