January 2016 - December 2019 Contiguous U.S. County Average Temperature,,,,,,,
Units: Degrees Fahrenheit,,,,,,,
Missing: -99,,,,,,,
Period of Record: 125 Years,,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,
MN-135,Roseau County,Minnesota,39.1,118,3,36.1,
MN-137,St. Louis County,Minnesota,38.3,106,1.9,36.5,
MN-139,Scott County,Minnesota,45.8,112,1.6,44.2,
MN-141,Sherburne County,Minnesota,43.8,108,1.7,42.1,
MN-143,Sibley County,Minnesota,45.5,113,1.6,43.9,
MN-145,Stearns County,Minnesota,43,108,1.7,41.2,
MN-147,Steele County,Minnesota,44.9,109,1.5,43.4,
MN-149,Stevens County,Minnesota,43.5,114,1.9,41.6,
MN-151,Swift County,Minnesota,44.1,112,1.9,42.2,
MN-153,Todd County,Minnesota,41.9,110,1.9,40,
MN-155,Traverse County,Minnesota,43.8,115,1.9,41.9,
MN-157,Wabasha County,Minnesota,45.5,112,1.6,43.9,
MN-159,Wadena County,Minnesota,41.4,115,2.1,39.3,
MN-161,Waseca County,Minnesota,45.2,105,1.2,44,
MN-163,Washington County,Minnesota,45.2,109,1.6,43.6,
MN-165,Watonwan County,Minnesota,45.6,105,1.2,44.4,
MN-167,Wilkin County,Minnesota,42.9,109,1.9,41.1,
MN-169,Winona County,Minnesota,46,117,1.9,44,
MN-171,Wright County,Minnesota,44.2,107,1.7,42.5,
MN-173,Yellow Medicine County,Minnesota,44.9,105,1.3,43.6,
MS-001,Adams County,Mississippi,66.8,124,1.2,65.6,
MS-003,Alcorn County,Mississippi,61.4,124,1.5,60,
MS-005,Amite County,Mississippi,67.5,124,2.2,65.3,
MS-007,Attala County,Mississippi,64.5,124,1.8,62.6,
MS-009,Benton County,Mississippi,62,125,1.8,60.3,
MS-011,Bolivar County,Mississippi,64.3,125,1.5,62.8,
MS-013,Calhoun County,Mississippi,63.8,125,1.7,62.2,
MS-015,Carroll County,Mississippi,64.7,124,2.1,62.6,
MS-017,Chickasaw County,Mississippi,64,125,1.8,62.2,
MS-019,Choctaw County,Mississippi,63.9,124,1.8,62.1,
MS-021,Claiborne County,Mississippi,66.6,124,1.6,65,
MS-023,Clarke County,Mississippi,66.5,125,2.3,64.2,
MS-025,Clay County,Mississippi,64.8,125,2.1,62.7,
MS-027,Coahoma County,Mississippi,63.8,125,1.6,62.2,
MS-029,Copiah County,Mississippi,66.4,123,1.7,64.8,
MS-031,Covington County,Mississippi,66.5,124,1.7,64.8,
MS-033,DeSoto County,Mississippi,62.9,120,1.4,61.5,
MS-035,Forrest County,Mississippi,67.3,125,1.7,65.5,
MS-037,Franklin County,Mississippi,66.7,123,1.6,65.1,
MS-039,George County,Mississippi,67.7,124,1.8,65.9,
MS-041,Greene County,Mississippi,67.2,125,1.7,65.5,
MS-043,Grenada County,Mississippi,64.3,125,1.7,62.6,
MS-045,Hancock County,Mississippi,68.4,123,2,66.4,
MS-047,Harrison County,Mississippi,67.8,121,1.4,66.4,
MS-049,Hinds County,Mississippi,66.7,124,2.1,64.6,
MS-051,Holmes County,Mississippi,65.7,125,2.2,63.4,
MS-053,Humphreys County,Mississippi,66.3,125,2.4,63.9,
MS-055,Issaquena County,Mississippi,66.4,124,2.3,64.2,
MS-057,Itawamba County,Mississippi,63.2,125,1.8,61.4,
MS-059,Jackson County,Mississippi,68.3,122,1.8,66.5,
MS-061,Jasper County,Mississippi,66.1,125,2.1,64,
MS-063,Jefferson County,Mississippi,66.4,124,1.3,65.1,
MS-065,Jefferson Davis County,Mississippi,66.6,124,1.7,64.9,
MS-067,Jones County,Mississippi,66.6,125,1.6,65,
MS-069,Kemper County,Mississippi,65.3,125,2,63.2,
MS-071,Lafayette County,Mississippi,63.2,123,1.5,61.7,
MS-073,Lamar County,Mississippi,67.2,125,1.7,65.5,
MS-075,Lauderdale County,Mississippi,66.2,125,2.7,63.5,
MS-077,Lawrence County,Mississippi,66.9,124,1.8,65.1,
MS-079,Leake County,Mississippi,64.8,124,1.7,63.1,
MS-081,Lee County,Mississippi,63.5,125,1.7,61.7,
MS-083,Leflore County,Mississippi,65.4,125,2.2,63.2,
MS-085,Lincoln County,Mississippi,66.6,123,1.8,64.9,
MS-087,Lowndes County,Mississippi,65.1,125,2.2,62.9,
MS-089,Madison County,Mississippi,65.9,124,1.7,64.2,
MS-091,Marion County,Mississippi,67.3,124,1.6,65.7,
MS-093,Marshall County,Mississippi,62.5,125,1.6,60.9,
MS-095,Monroe County,Mississippi,64.2,125,1.8,62.4,
MS-097,Montgomery County,Mississippi,63.6,121,1.3,62.3,
MS-099,Neshoba County,Mississippi,64.7,125,1.9,62.8,
MS-101,Newton County,Mississippi,65.7,125,2.4,63.3,
MS-103,Noxubee County,Mississippi,65.2,125,2.1,63.1,
MS-105,Oktibbeha County,Mississippi,65,125,2.4,62.6,
MS-107,Panola County,Mississippi,63.4,122,1.4,62.1,
MS-109,Pearl River County,Mississippi,67.6,124,1.8,65.8,
MS-111,Perry County,Mississippi,67.2,124,1.7,65.5,
MS-113,Pike County,Mississippi,67.7,125,2.4,65.3,
MS-115,Pontotoc County,Mississippi,63.3,125,1.6,61.7,
MS-117,Prentiss County,Mississippi,62.2,124,1.5,60.7,
MS-119,Quitman County,Mississippi,63.9,125,1.5,62.4,
MS-121,Rankin County,Mississippi,66,124,1.9,64.1,
MS-123,Scott County,Mississippi,65.3,124,2,63.4,
MS-125,Sharkey County,Mississippi,66.4,124,2.3,64.1,
MS-127,Simpson County,Mississippi,66.2,124,1.8,64.4,
MS-129,Smith County,Mississippi,66,124,1.9,64.1,
MS-131,Stone County,Mississippi,67.1,121,1.3,65.8,
MS-133,Sunflower County,Mississippi,65,125,1.8,63.2,
MS-135,Tallahatchie County,Mississippi,64.5,125,1.8,62.7,
MS-137,Tate County,Mississippi,63,120,1.2,61.7,
MS-139,Tippah County,Mississippi,61.8,125,1.5,60.2,
MS-141,Tishomingo County,Mississippi,61.7,125,1.6,60.1,
MS-143,Tunica County,Mississippi,63.4,123,1.4,62,
MS-145,Union County,Mississippi,62.8,125,1.6,61.2,
MS-147,Walthall County,Mississippi,67.4,124,2,65.4,
MS-149,Warren County,Mississippi,66.9,124,2.3,64.7,
MS-151,Washington County,Mississippi,65.4,125,1.7,63.6,
MS-153,Wayne County,Mississippi,66.4,124,1.6,64.8,
MS-155,Webster County,Mississippi,63.8,125,1.7,62.1,
MS-157,Wilkinson County,Mississippi,67.4,123,1.5,65.9,
MS-159,Winston County,Mississippi,64.4,125,2,62.4,
MS-161,Yalobusha County,Mississippi,63.8,125,1.6,62.2,
MS-163,Yazoo County,Mississippi,66.5,124,2.2,64.3,
MO-001,Adair County,Missouri,52.9,122,1.8,51.1,
MO-003,Andrew County,Missouri,53.5,113,1.3,52.2,
MO-005,Atchison County,Missouri,52.8,113,1.4,51.5,
MO-007,Audrain County,Missouri,54.9,123,1.7,53.2,
MO-009,Barry County,Missouri,58,124,1.7,56.3,
MO-011,Barton County,Missouri,57.5,104,0.8,56.8,
MO-013,Bates County,Missouri,57,120,1.4,55.6,
MO-015,Benton County,Missouri,56.7,122,1.8,54.9,
MO-017,Bollinger County,Missouri,57.5,123,1.3,56.2,
MO-019,Boone County,Missouri,55.9,123,1.9,54,
MO-021,Buchanan County,Missouri,54.5,119,1.5,53,
MO-023,Butler County,Missouri,59.3,123,1.3,58,
MO-025,Caldwell County,Missouri,54,121,1.7,52.3,
MO-027,Callaway County,Missouri,56.1,124,1.9,54.2,
MO-029,Camden County,Missouri,57.7,124,2.3,55.3,
MO-031,Cape Girardeau County,Missouri,58,125,1.8,56.2,
MO-033,Carroll County,Missouri,54.6,117,1.3,53.3,
MO-035,Carter County,Missouri,58,125,1.9,56.1,
MO-037,Cass County,Missouri,56.2,124,2,54.2,
MO-039,Cedar County,Missouri,57.6,118,1.4,56.2,
MO-041,Chariton County,Missouri,55,123,1.8,53.2,
MO-043,Christian County,Missouri,57.2,125,1.9,55.3,
MO-045,Clark County,Missouri,52.6,103,0.9,51.7,
MO-047,Clay County,Missouri,55.2,122,1.8,53.4,
MO-049,Clinton County,Missouri,54,116,1.6,52.3,
MO-051,Cole County,Missouri,57.1,124,2,55.1,
MO-053,Cooper County,Missouri,56,123,1.9,54.1,
MO-055,Crawford County,Missouri,55.9,123,1.7,54.2,
MO-057,Dade County,Missouri,57.8,121,1.6,56.2,
MO-059,Dallas County,Missouri,56.6,119,1.5,55.1,
MO-061,Daviess County,Missouri,53.3,113,1.3,52,
MO-063,DeKalb County,Missouri,53.2,110,1.2,51.9,
MO-065,Dent County,Missouri,56.1,123,1.6,54.5,
MO-067,Douglas County,Missouri,57.1,125,1.8,55.3,
MO-069,Dunklin County,Missouri,60.9,125,1.8,59.1,
MO-071,Franklin County,Missouri,56.4,124,2.1,54.3,
MO-073,Gasconade County,Missouri,56.2,124,2,54.2,
MO-075,Gentry County,Missouri,52.8,115,1.5,51.3,
MO-077,Greene County,Missouri,57.3,124,2.1,55.3,
MO-079,Grundy County,Missouri,53.3,117,1.2,52,
MO-081,Harrison County,Missouri,52.5,120,1.5,51,
MO-083,Henry County,Missouri,57,121,1.7,55.3,
MO-085,Hickory County,Missouri,56.9,122,1.5,55.4,
MO-087,Holt County,Missouri,53.7,116,1.3,52.4,
MO-089,Howard County,Missouri,55.6,123,2,53.7,
MO-091,Howell County,Missouri,57.9,125,2.5,55.4,
MO-093,Iron County,Missouri,55.8,123,1.4,54.3,
MO-095,Jackson County,Missouri,55.7,123,1.9,53.8,
MO-097,Jasper County,Missouri,58.4,121,1.4,56.9,
MO-099,Jefferson County,Missouri,57.5,124,2.4,55.1,
MO-101,Johnson County,Missouri,56.2,124,2.2,54,
MO-103,Knox County,Missouri,52.7,112,1.3,51.4,
MO-105,Laclede County,Missouri,57,125,1.9,55.1,
MO-107,Lafayette County,Missouri,55.4,123,1.8,53.6,
MO-109,Lawrence County,Missouri,57.6,121,1.7,55.9,
MO-111,Lewis County,Missouri,53.2,106,1,52.2,
MO-113,Lincoln County,Missouri,55.5,123,2,53.5,
MO-115,Linn County,Missouri,53.9,119,1.5,52.4,
MO-117,Livingston County,Missouri,54,114,1.2,52.8,
MO-119,McDonald County,Missouri,59.3,124,2.1,57.2,
MO-121,Macon County,Missouri,54,123,1.9,52.1,
MO-123,Madison County,Missouri,56.2,114,1.1,55.1,
MO-125,Maries County,Missouri,57.1,124,2.1,55.1,
MO-127,Marion County,Missouri,53.9,115,1.2,52.7,
MO-129,Mercer County,Missouri,51.9,103,0.9,51,
MO-131,Miller County,Missouri,57.8,124,2.6,55.2,
MO-133,Mississippi County,Missouri,59.4,125,1.6,57.8,
MO-135,Moniteau County,Missouri,56.4,124,1.9,54.5,
MO-137,Monroe County,Missouri,54.4,122,1.6,52.8,
MO-139,Montgomery County,Missouri,55.6,124,2.1,53.5,
MO-141,Morgan County,Missouri,56.5,124,2.1,54.4,
MO-143,New Madrid County,Missouri,60.1,125,1.6,58.5,
MO-145,Newton County,Missouri,59,125,2.1,56.9,
MO-147,Nodaway County,Missouri,52.7,122,1.7,51,
MO-149,Oregon County,Missouri,58.7,125,2.6,56.1,
MO-151,Osage County,Missouri,56.9,124,1.9,54.9,
MO-153,Ozark County,Missouri,58.1,125,1.9,56.2,
MO-155,Pemiscot County,Missouri,61.1,125,1.9,59.2,
MO-157,Perry County,Missouri,57,123,1.6,55.4,
MO-159,Pettis County,Missouri,55.9,121,1.7,54.2,
MO-161,Phelps County,Missouri,57,124,1.9,55.1,
MO-163,Pike County,Missouri,55,124,1.9,53,
MO-165,Platte County,Missouri,55.3,121,1.9,53.5,
MO-167,Polk County,Missouri,57.2,123,1.8,55.4,
MO-169,Pulaski County,Missouri,57.8,125,2.5,55.3,
MO-171,Putnam County,Missouri,51.7,103,0.9,50.8,
MO-173,Ralls County,Missouri,54.5,120,1.6,52.9,
MO-175,Randolph County,Missouri,55,123,2.1,52.9,
MO-177,Ray County,Missouri,54.8,122,1.7,53.1,
MO-179,Reynolds County,Missouri,56.5,124,1.7,54.8,
MO-181,Ripley County,Missouri,58.8,125,1.6,57.1,
MO-183,St. Charles County,Missouri,56.7,124,2.1,54.6,
MO-185,St. Clair County,Missouri,57.2,115,1.2,56,
MO-186,Ste. Genevieve County,Missouri,56.9,124,1.8,55.2,
MO-187,St. Francois County,Missouri,56.1,122,1.5,54.6,
MO-189,St. Louis County,Missouri,57.3,124,2.1,55.2,
MO-195,Saline County,Missouri,55.5,123,1.7,53.8,
MO-197,Schuyler County,Missouri,52.1,119,1.4,50.7,
MO-199,Scotland County,Missouri,52.2,113,1.1,51,
MO-201,Scott County,Missouri,59,125,1.8,57.3,
MO-203,Shannon County,Missouri,57.6,125,2.3,55.3,
MO-205,Shelby County,Missouri,53.4,118,1.2,52.1,
MO-207,Stoddard County,Missouri,59.4,123,1.5,57.9,
MO-209,Stone County,Missouri,58,123,1.7,56.3,
MO-211,Sullivan County,Missouri,52.6,117,1.1,51.5,
MO-213,Taney County,Missouri,58.1,125,1.6,56.5,
MO-215,Texas County,Missouri,56.7,124,1.8,54.9,
MO-217,Vernon County,Missouri,57.2,105,0.8,56.4,
MO-219,Warren County,Missouri,56.1,124,2.4,53.7,
MO-221,Washington County,Missouri,56.1,124,1.9,54.2,
MO-223,Wayne County,Missouri,57.7,123,1.3,56.3,
MO-225,Webster County,Missouri,56.2,124,1.7,54.5,
MO-227,Worth County,Missouri,52.2,122,1.8,50.4,
MO-229,Wright County,Missouri,56.3,121,1.6,54.8,
MO-510,St. Louis City,Missouri,57.7,124,2.2,55.5,
MT-001,Beaverhead County,Montana,38.5,119,1.7,36.7,
MT-003,Big Horn County,Montana,45,97,1,44,
MT-005,Blaine County,Montana,42.3,97,1.1,41.2,
MT-007,Broadwater County,Montana,42.7,101,1,41.7,
MT-009,Carbon County,Montana,42.9,106,1.6,41.3,
MT-011,Carter County,Montana,43.9,97,1.1,42.8,
MT-013,Cascade County,Montana,42.7,86,0.5,42.2,
MT-015,Chouteau County,Montana,43,73,0.3,42.7,
MT-017,Custer County,Montana,45.1,96,1.1,43.9,
MT-019,Daniels County,Montana,39.3,96,1.2,38,
MT-021,Dawson County,Montana,43.1,94,1,42,
MT-023,Deer Lodge County,Montana,38.9,121,2.1,36.8,
MT-025,Fallon County,Montana,43.3,85,0.8,42.6,
MT-027,Fergus County,Montana,43.5,88,0.6,42.9,
MT-029,Flathead County,Montana,40.6,118,1.8,38.7,
MT-031,Gallatin County,Montana,40,108,1.4,38.6,
MT-033,Garfield County,Montana,43.8,88,0.9,42.9,
MT-035,Glacier County,Montana,39.6,105,1.6,38,
MT-037,Golden Valley County,Montana,43.5,60,0,43.5,
MT-039,Granite County,Montana,39.9,121,2,37.9,
MT-041,Hill County,Montana,41,82,0.7,40.3,
MT-043,Jefferson County,Montana,41.4,116,1.7,39.7,
MT-045,Judith Basin County,Montana,41.5,91,0.9,40.6,
MT-047,Lake County,Montana,43.9,116,1.6,42.3,
MT-049,Lewis and Clark County,Montana,41.1,106,1.4,39.7,
MT-051,Liberty County,Montana,41.1,79,0.7,40.4,
MT-053,Lincoln County,Montana,42.4,120,2.1,40.3,
MT-055,McCone County,Montana,42.8,94,1.2,41.6,
MT-057,Madison County,Montana,40.3,119,1.8,38.5,
MT-059,Meagher County,Montana,40.2,115,1.7,38.5,
MT-061,Mineral County,Montana,42.6,117,1.4,41.1,
MT-063,Missoula County,Montana,41.8,116,1.5,40.3,
MT-065,Musselshell County,Montana,44.5,48,-0.2,44.6,
MT-067,Park County,Montana,39.6,118,1.9,37.7,
MT-069,Petroleum County,Montana,45.3,81,0.5,44.8,
MT-071,Phillips County,Montana,42.9,95,1,41.8,
MT-073,Pondera County,Montana,41.5,94,1.2,40.3,
MT-075,Powder River County,Montana,45.4,98,1.1,44.3,
MT-077,Powell County,Montana,40.2,119,2,38.3,
MT-079,Prairie County,Montana,43.9,91,1,42.9,
MT-081,Ravalli County,Montana,40.8,118,1.5,39.3,
MT-083,Richland County,Montana,42.4,98,1.2,41.2,
MT-085,Roosevelt County,Montana,41.4,101,1.4,40,
MT-087,Rosebud County,Montana,44.5,80,0.6,44,
MT-089,Sanders County,Montana,43,101,1,42,
MT-091,Sheridan County,Montana,40.1,102,1.5,38.6,
MT-093,Silver Bow County,Montana,40.2,118,2,38.3,
MT-095,Stillwater County,Montana,42.6,57,0,42.6,
MT-097,Sweet Grass County,Montana,42.3,91,0.8,41.5,
MT-099,Teton County,Montana,41.6,95,1.3,40.3,
MT-101,Toole County,Montana,41.6,88,1.1,40.6,
MT-103,Treasure County,Montana,45.1,79,0.5,44.6,
MT-105,Valley County,Montana,41.1,89,1.1,40,
MT-107,Wheatland County,Montana,42.5,91,0.7,41.8,
MT-109,Wibaux County,Montana,42.8,77,0.6,42.3,
MT-111,Yellowstone County,Montana,45.5,72,0.3,45.3,
NE-001,Adams County,Nebraska,51.5,113,1.5,50.1,
NE-003,Antelope County,Nebraska,48.4,87,0.7,47.7,
NE-005,Arthur County,Nebraska,48.6,106,1.4,47.3,
NE-007,Banner County,Nebraska,48.2,107,1.6,46.6,
NE-009,Blaine County,Nebraska,48.8,93,0.7,48.1,
NE-011,Boone County,Nebraska,49.2,103,1.3,47.9,
NE-013,Box Butte County,Nebraska,47,93,0.9,46.1,
NE-015,Boyd County,Nebraska,48.5,93,0.7,47.7,
NE-017,Brown County,Nebraska,48.5,96,1,47.5,
NE-019,Buffalo County,Nebraska,50.7,110,1.4,49.3,
NE-021,Burt County,Nebraska,49.9,107,1.4,48.5,
NE-023,Butler County,Nebraska,50.5,100,1.1,49.3,
NE-025,Cass County,Nebraska,51.8,108,1.3,50.5,
NE-027,Cedar County,Nebraska,48.1,95,0.9,47.2,
NE-029,Chase County,Nebraska,51.1,103,1.3,49.8,
NE-031,Cherry County,Nebraska,47.7,100,1.2,46.5,
NE-033,Cheyenne County,Nebraska,49,106,1.5,47.6,
NE-035,Clay County,Nebraska,51.8,114,1.6,50.2,
NE-037,Colfax County,Nebraska,50.3,107,1.6,48.7,
NE-039,Cuming County,Nebraska,49.3,103,1.1,48.2,
NE-041,Custer County,Nebraska,49.2,102,1.1,48.1,
NE-043,Dakota County,Nebraska,48.8,104,1.1,47.7,
NE-045,Dawes County,Nebraska,47.6,93,1,46.6,
NE-047,Dawson County,Nebraska,50.3,99,0.8,49.5,
NE-049,Deuel County,Nebraska,49.6,97,0.9,48.7,
NE-051,Dixon County,Nebraska,48.1,86,0.6,47.4,
NE-053,Dodge County,Nebraska,50.5,110,1.5,49,
NE-055,Douglas County,Nebraska,51.7,120,1.8,49.9,
NE-057,Dundy County,Nebraska,52.1,107,1.6,50.5,
NE-059,Fillmore County,Nebraska,51.7,100,1.2,50.6,
NE-061,Franklin County,Nebraska,52.2,111,1.2,51,
NE-063,Frontier County,Nebraska,51.3,104,1.2,50,
NE-065,Furnas County,Nebraska,52,94,0.8,51.1,
NE-067,Gage County,Nebraska,52.5,104,1.2,51.2,
NE-069,Garden County,Nebraska,48.4,103,1.3,47.1,
NE-071,Garfield County,Nebraska,48.6,103,1.3,47.3,
NE-073,Gosper County,Nebraska,51.1,102,0.8,50.2,
NE-075,Grant County,Nebraska,47.5,102,1.2,46.3,
NE-077,Greeley County,Nebraska,49.2,102,1.2,48,
NE-079,Hall County,Nebraska,50.9,106,1.3,49.6,
NE-081,Hamilton County,Nebraska,51.1,104,1.3,49.9,
NE-083,Harlan County,Nebraska,52.3,103,1.1,51.2,
NE-085,Hayes County,Nebraska,51.1,102,1.2,49.9,
NE-087,Hitchcock County,Nebraska,52.3,103,1.3,51,
NE-089,Holt County,Nebraska,48.1,93,0.9,47.3,
NE-091,Hooker County,Nebraska,47.8,87,0.5,47.2,
NE-093,Howard County,Nebraska,50.4,105,1.3,49.1,
NE-095,Jefferson County,Nebraska,52.9,113,1.7,51.2,
NE-097,Johnson County,Nebraska,52.3,105,1,51.3,
NE-099,Kearney County,Nebraska,51.3,111,1.3,49.9,
NE-101,Keith County,Nebraska,50,103,1.1,48.9,
NE-103,Keya Paha County,Nebraska,48.3,101,1.2,47.1,
NE-105,Kimball County,Nebraska,47.6,107,1.5,46.1,
NE-107,Knox County,Nebraska,48.5,93,0.8,47.6,
NE-109,Lancaster County,Nebraska,52,107,1.4,50.5,
NE-111,Lincoln County,Nebraska,49.8,98,0.9,49,
NE-113,Logan County,Nebraska,48.7,94,0.6,48.1,
NE-115,Loup County,Nebraska,48.6,99,1.1,47.5,
NE-117,McPherson County,Nebraska,48.5,96,0.8,47.8,
NE-119,Madison County,Nebraska,49,94,0.9,48.1,
NE-121,Merrick County,Nebraska,50.8,103,1.3,49.5,
NE-123,Morrill County,Nebraska,48.7,105,1.5,47.2,
NE-125,Nance County,Nebraska,50.3,105,1.5,48.8,
NE-127,Nemaha County,Nebraska,52.8,107,1.1,51.7,
NE-129,Nuckolls County,Nebraska,52.4,114,1.5,50.9,
NE-131,Otoe County,Nebraska,52.1,97,1,51.1,
NE-133,Pawnee County,Nebraska,52.7,107,1.1,51.6,
NE-135,Perkins County,Nebraska,50.2,102,1.1,49.1,
NE-137,Phelps County,Nebraska,51.1,104,1.1,50,
NE-139,Pierce County,Nebraska,48.3,88,0.7,47.6,
NE-141,Platte County,Nebraska,50.1,104,1.6,48.5,
NE-143,Polk County,Nebraska,50.7,98,1.2,49.5,
NE-145,Red Willow County,Nebraska,52.3,105,1.4,50.9,
NE-147,Richardson County,Nebraska,53.6,117,1.5,52,
NE-149,Rock County,Nebraska,48,99,1,47.1,
NE-151,Saline County,Nebraska,51.7,96,1,50.7,
NE-153,Sarpy County,Nebraska,51.9,118,1.6,50.2,
NE-155,Saunders County,Nebraska,51.4,117,1.6,49.7,
NE-157,Scotts Bluff County,Nebraska,48.9,106,1.6,47.3,
NE-159,Seward County,Nebraska,50.9,90,0.8,50.1,
NE-161,Sheridan County,Nebraska,46.9,96,1.1,45.8,
NE-163,Sherman County,Nebraska,50.2,115,1.7,48.5,
NE-165,Sioux County,Nebraska,46.3,93,1,45.3,
NE-167,Stanton County,Nebraska,49.3,102,1.1,48.2,
NE-169,Thayer County,Nebraska,52.7,114,1.6,51.1,
NE-171,Thomas County,Nebraska,48.5,82,0.4,48.2,
NE-173,Thurston County,Nebraska,48.9,103,1.1,47.8,
NE-175,Valley County,Nebraska,49.3,109,1.4,47.8,
NE-177,Washington County,Nebraska,51,117,1.6,49.3,
NE-179,Wayne County,Nebraska,48.3,89,0.7,47.6,
NE-181,Webster County,Nebraska,52.3,113,1.4,50.9,
NE-183,Wheeler County,Nebraska,48.8,103,1.3,47.5,
NE-185,York County,Nebraska,51,92,0.8,50.2,
NV-001,Churchill County,Nevada,52.2,117,1.7,50.4,
NV-003,Clark County,Nevada,65.6,120,2.5,63.1,
NV-005,Douglas County,Nevada,49.6,118,1.8,47.8,
NV-007,Elko County,Nevada,45.9,119,1.5,44.3,
NV-009,Esmeralda County,Nevada,54.2,118,3.2,51,
NV-011,Eureka County,Nevada,46.9,116,1.8,45.1,
NV-013,Humboldt County,Nevada,49.9,118,1.7,48.1,
NV-015,Lander County,Nevada,49,116,1.9,47.1,
NV-017,Lincoln County,Nevada,56,118,2.1,53.9,
NV-019,Lyon County,Nevada,52.1,119,2,50,
NV-021,Mineral County,Nevada,51.4,118,2.6,48.9,
NV-023,Nye County,Nevada,53.1,119,2.7,50.5,
NV-027,Pershing County,Nevada,51.3,117,1.4,49.9,
NV-029,Storey County,Nevada,51.4,118,2.1,49.4,
NV-031,Washoe County,Nevada,49.8,116,1.7,48.1,
NV-033,White Pine County,Nevada,46.8,117,1.9,45,
NV-510,Carson City,Nevada,50.8,118,2,48.8,
NH-001,Belknap County,New Hampshire,46,118,2.1,43.9,
NH-003,Carroll County,New Hampshire,44.1,115,1.9,42.2,
NH-005,Cheshire County,New Hampshire,46.6,121,2.7,43.8,
NH-007,Coos County,New Hampshire,40.5,116,2.1,38.4,
NH-009,Grafton County,New Hampshire,43.1,119,2.3,40.8,
NH-011,Hillsborough County,New Hampshire,47.9,120,2.7,45.1,
NH-013,Merrimack County,New Hampshire,46.5,120,2.5,44,
NH-015,Rockingham County,New Hampshire,48.4,119,2.2,46.1,
NH-017,Strafford County,New Hampshire,46.8,113,1.8,45,
NH-019,Sullivan County,New Hampshire,44.9,119,2.5,42.4,
NJ-001,Atlantic County,New Jersey,56,122,3.4,52.6,
NJ-003,Bergen County,New Jersey,54.1,121,3.2,51,
NJ-005,Burlington County,New Jersey,55.9,122,3,52.9,
NJ-007,Camden County,New Jersey,56.3,122,3.1,53.3,
NJ-009,Cape May County,New Jersey,56.4,122,3.4,53.1,
NJ-011,Cumberland County,New Jersey,56.3,122,3.3,53,
NJ-013,Essex County,New Jersey,54.5,121,3.2,51.3,
NJ-015,Gloucester County,New Jersey,56.4,121,3,53.5,
NJ-017,Hudson County,New Jersey,55.9,120,3.2,52.7,
NJ-019,Hunterdon County,New Jersey,52.8,120,3.3,49.5,
NJ-021,Mercer County,New Jersey,54.8,120,3,51.8,
NJ-023,Middlesex County,New Jersey,55.1,121,3.2,51.8,
NJ-025,Monmouth County,New Jersey,55.1,120,3.2,52,
NJ-027,Morris County,New Jersey,51.9,120,3,48.9,
NJ-029,Ocean County,New Jersey,55.2,120,3,52.2,
NJ-031,Passaic County,New Jersey,52,120,2.9,49.1,
NJ-033,Salem County,New Jersey,56.4,121,2.9,53.6,
NJ-035,Somerset County,New Jersey,53.9,120,3.3,50.7,
NJ-037,Sussex County,New Jersey,50.1,120,2.5,47.6,
NJ-039,Union County,New Jersey,55.1,121,3.3,51.7,
NJ-041,Warren County,New Jersey,51.4,121,3.2,48.2,
NM-001,Bernalillo County,New Mexico,55.2,123,3,52.2,
NM-003,Catron County,New Mexico,50.1,122,2.5,47.7,
NM-005,Chaves County,New Mexico,61,123,3.2,57.8,
NM-006,Cibola County,New Mexico,50.4,123,2.1,48.3,
NM-007,Colfax County,New Mexico,48.4,122,1.8,46.6,
NM-009,Curry County,New Mexico,58.1,122,2.7,55.4,
NM-011,De Baca County,New Mexico,59.7,122,3.2,56.5,
NM-013,Dona Ana County,New Mexico,63.4,125,3.3,60.1,
NM-015,Eddy County,New Mexico,63.4,124,3,60.5,
NM-017,Grant County,New Mexico,57.7,122,2.9,54.8,
NM-019,Guadalupe County,New Mexico,56.8,124,2.7,54.1,
NM-021,Harding County,New Mexico,55.5,123,2.3,53.3,
NM-023,Hidalgo County,New Mexico,61.7,123,2.8,58.9,
NM-025,Lea County,New Mexico,61.8,122,2.5,59.4,
NM-027,Lincoln County,New Mexico,56.1,124,2.8,53.3,
NM-028,Los Alamos County,New Mexico,48.7,122,2.5,46.1,
NM-029,Luna County,New Mexico,62.5,123,2.7,59.8,
NM-031,McKinley County,New Mexico,50.6,122,2.3,48.3,
NM-033,Mora County,New Mexico,49.4,122,2.5,46.8,
NM-035,Otero County,New Mexico,59.2,123,2.7,56.5,
NM-037,Quay County,New Mexico,58.7,124,2.3,56.4,
NM-039,Rio Arriba County,New Mexico,47,121,2.5,44.5,
NM-041,Roosevelt County,New Mexico,59.1,123,2.7,56.4,
NM-043,Sandoval County,New Mexico,51.7,122,2.6,49.2,
NM-045,San Juan County,New Mexico,53.1,123,2.7,50.4,
NM-047,San Miguel County,New Mexico,54.3,123,2.5,51.8,
NM-049,Santa Fe County,New Mexico,51,124,2.5,48.5,
NM-051,Sierra County,New Mexico,59.4,123,2.9,56.5,
NM-053,Socorro County,New Mexico,55.9,124,2.9,53,
NM-055,Taos County,New Mexico,44.7,122,2.6,42.1,
NM-057,Torrance County,New Mexico,52.7,123,3.2,49.5,
NM-059,Union County,New Mexico,53.1,121,1.7,51.5,
NM-061,Valencia County,New Mexico,57.1,123,3.1,54,
