January 2016 - December 2019 Contiguous U.S. County Maximum Temperature,,,,,,,
Units: Degrees Fahrenheit,,,,,,,
Missing: -99,,,,,,,
Period of Record: 125 Years,,,,,,,
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean,
KS-115,Marion County,Kansas,68,117,1.8,66.2,
KS-117,Marshall County,Kansas,65.2,98,1,64.2,
KS-119,Meade County,Kansas,71,108,1.5,69.6,
KS-121,Miami County,Kansas,66.2,104,0.9,65.2,
KS-123,Mitchell County,Kansas,66.7,96,1.1,65.6,
KS-125,Montgomery County,Kansas,69.5,92,0.5,69,
KS-127,Morris County,Kansas,66.8,114,1.5,65.4,
KS-129,Morton County,Kansas,71,108,1.2,69.8,
KS-131,Nemaha County,Kansas,64.5,91,0.9,63.7,
KS-133,Neosho County,Kansas,68.1,82,0.3,67.8,
KS-135,Ness County,Kansas,68.7,97,1,67.7,
KS-137,Norton County,Kansas,66.1,89,0.9,65.1,
KS-139,Osage County,Kansas,67.2,118,1.7,65.4,
KS-141,Osborne County,Kansas,67,90,0.7,66.3,
KS-143,Ottawa County,Kansas,67.8,116,2.1,65.6,
KS-145,Pawnee County,Kansas,68.1,97,1.2,66.9,
KS-147,Phillips County,Kansas,66,78,0.3,65.7,
KS-149,Pottawatomie County,Kansas,65.6,86,0.6,65,
KS-151,Pratt County,Kansas,68.9,105,1.4,67.4,
KS-153,Rawlins County,Kansas,66.2,99,1.2,65,
KS-155,Reno County,Kansas,68.7,102,1.1,67.6,
KS-157,Republic County,Kansas,65.1,94,1,64.1,
KS-159,Rice County,Kansas,68.2,108,1.5,66.7,
KS-161,Riley County,Kansas,66.3,94,0.8,65.5,
KS-163,Rooks County,Kansas,67.2,86,0.8,66.4,
KS-165,Rush County,Kansas,68.2,99,1.2,66.9,
KS-167,Russell County,Kansas,68.3,111,1.5,66.7,
KS-169,Saline County,Kansas,68.9,122,2.7,66.2,
KS-171,Scott County,Kansas,69,114,2.2,66.8,
KS-173,Sedgwick County,Kansas,69.6,110,1.4,68.1,
KS-175,Seward County,Kansas,71,109,1.5,69.6,
KS-177,Shawnee County,Kansas,67,115,1.7,65.3,
KS-179,Sheridan County,Kansas,67.1,101,1.5,65.6,
KS-181,Sherman County,Kansas,66.8,111,2.6,64.3,
KS-183,Smith County,Kansas,65.5,67,0,65.5,
KS-185,Stafford County,Kansas,67.8,94,1,66.8,
KS-187,Stanton County,Kansas,70.6,108,1.5,69.1,
KS-189,Stevens County,Kansas,70.8,103,1.2,69.6,
KS-191,Sumner County,Kansas,70.2,104,1,69.1,
KS-193,Thomas County,Kansas,67,106,1.9,65,
KS-195,Trego County,Kansas,67.8,88,1,66.7,
KS-197,Wabaunsee County,Kansas,66.4,109,1.3,65.1,
KS-199,Wallace County,Kansas,67.6,114,2.7,64.9,
KS-201,Washington County,Kansas,65.2,94,0.8,64.3,
KS-203,Wichita County,Kansas,68.8,119,2.5,66.3,
KS-205,Wilson County,Kansas,68.5,90,0.4,68.1,
KS-207,Woodson County,Kansas,67.8,101,0.7,67.1,
KS-209,Wyandotte County,Kansas,66.3,116,1.6,64.8,
KY-001,Adair County,Kentucky,69,123,1.7,67.3,
KY-003,Allen County,Kentucky,70.2,110,1.1,69.1,
KY-005,Anderson County,Kentucky,67.9,125,2.3,65.6,
KY-007,Ballard County,Kentucky,69.5,121,1.7,67.8,
KY-009,Barren County,Kentucky,70.3,119,1.4,68.9,
KY-011,Bath County,Kentucky,66.8,94,0.8,66,
KY-013,Bell County,Kentucky,66.5,87,0.4,66.1,
KY-015,Boone County,Kentucky,65.7,125,2.1,63.6,
KY-017,Bourbon County,Kentucky,67,122,1.8,65.2,
KY-019,Boyd County,Kentucky,67.9,125,2.1,65.7,
KY-021,Boyle County,Kentucky,67.6,124,2,65.6,
KY-023,Bracken County,Kentucky,66.3,122,1.7,64.6,
KY-025,Breathitt County,Kentucky,68.9,123,1.7,67.2,
KY-027,Breckinridge County,Kentucky,68.3,118,1.4,66.9,
KY-029,Bullitt County,Kentucky,68.3,125,1.9,66.4,
KY-031,Butler County,Kentucky,70.3,125,2.2,68.1,
KY-033,Caldwell County,Kentucky,69,107,1,67.9,
KY-035,Calloway County,Kentucky,69.6,94,0.6,69,
KY-037,Campbell County,Kentucky,66,123,1.8,64.2,
KY-039,Carlisle County,Kentucky,69.7,121,1.6,68.1,
KY-041,Carroll County,Kentucky,67,125,2,64.9,
KY-043,Carter County,Kentucky,67.2,119,1.5,65.7,
KY-045,Casey County,Kentucky,67.9,125,1.9,66,
KY-047,Christian County,Kentucky,69.4,115,1.2,68.2,
KY-049,Clark County,Kentucky,67.3,119,1.7,65.7,
KY-051,Clay County,Kentucky,68.5,119,1.5,67,
KY-053,Clinton County,Kentucky,69.4,123,1.8,67.6,
KY-055,Crittenden County,Kentucky,68.4,104,0.9,67.5,
KY-057,Cumberland County,Kentucky,70.2,120,1.5,68.7,
KY-059,Daviess County,Kentucky,68.2,109,1,67.2,
KY-061,Edmonson County,Kentucky,70.5,125,2.2,68.2,
KY-063,Elliott County,Kentucky,67.3,111,1.2,66.1,
KY-065,Estill County,Kentucky,67.9,111,1.3,66.6,
KY-067,Fayette County,Kentucky,67.3,125,2.3,65,
KY-069,Fleming County,Kentucky,66.4,103,0.9,65.5,
KY-071,Floyd County,Kentucky,69.1,125,1.8,67.4,
KY-073,Franklin County,Kentucky,67.9,125,2.4,65.5,
KY-075,Fulton County,Kentucky,69.5,99,0.6,68.9,
KY-077,Gallatin County,Kentucky,66.7,125,2.1,64.6,
KY-079,Garrard County,Kentucky,67.6,124,1.8,65.8,
KY-081,Grant County,Kentucky,66.3,124,2,64.3,
KY-083,Graves County,Kentucky,69.5,113,1.1,68.4,
KY-085,Grayson County,Kentucky,69.5,125,2.1,67.4,
KY-087,Green County,Kentucky,69.2,122,1.6,67.6,
KY-089,Greenup County,Kentucky,67.2,123,1.9,65.3,
KY-091,Hancock County,Kentucky,67.5,92,0.4,67,
KY-093,Hardin County,Kentucky,68.2,124,1.7,66.5,
KY-095,Harlan County,Kentucky,65,107,0.9,64.1,
KY-097,Harrison County,Kentucky,66.7,122,1.8,64.9,
KY-099,Hart County,Kentucky,69.7,125,1.9,67.8,
KY-101,Henderson County,Kentucky,67.8,105,0.9,66.9,
KY-103,Henry County,Kentucky,67.2,125,2.3,65,
KY-105,Hickman County,Kentucky,69.5,111,1,68.5,
KY-107,Hopkins County,Kentucky,69.4,121,1.7,67.7,
KY-109,Jackson County,Kentucky,67.3,116,1.5,65.8,
KY-111,Jefferson County,Kentucky,68.4,125,2.2,66.2,
KY-113,Jessamine County,Kentucky,67.7,125,2.3,65.4,
KY-115,Johnson County,Kentucky,68.8,125,1.8,67,
KY-117,Kenton County,Kentucky,65.7,124,2,63.7,
KY-119,Knott County,Kentucky,68.2,125,1.6,66.5,
KY-121,Knox County,Kentucky,68.2,108,1.1,67.1,
KY-123,Larue County,Kentucky,68,121,1.5,66.6,
KY-125,Laurel County,Kentucky,68.2,122,1.6,66.6,
KY-127,Lawrence County,Kentucky,68.6,125,2.1,66.5,
KY-129,Lee County,Kentucky,68.4,116,1.3,67,
KY-131,Leslie County,Kentucky,67.6,118,1.3,66.3,
KY-133,Letcher County,Kentucky,66.9,122,1.5,65.5,
KY-135,Lewis County,Kentucky,66.5,116,1.3,65.2,
KY-137,Lincoln County,Kentucky,67.4,123,1.8,65.6,
KY-139,Livingston County,Kentucky,68.8,108,1,67.8,
KY-141,Logan County,Kentucky,69.8,119,1.3,68.5,
KY-143,Lyon County,Kentucky,69.1,97,0.9,68.3,
KY-145,McCracken County,Kentucky,69.6,122,1.8,67.9,
KY-147,McCreary County,Kentucky,68.2,118,1.6,66.6,
KY-149,McLean County,Kentucky,69.2,124,1.8,67.4,
KY-151,Madison County,Kentucky,67.7,120,1.6,66,
KY-153,Magoffin County,Kentucky,68.5,124,1.7,66.8,
KY-155,Marion County,Kentucky,68.1,122,1.6,66.4,
KY-157,Marshall County,Kentucky,69.5,108,1,68.5,
KY-159,Martin County,Kentucky,69.3,125,2.2,67.1,
KY-161,Mason County,Kentucky,66.3,121,1.5,64.8,
KY-163,Meade County,Kentucky,67.9,122,1.5,66.4,
KY-165,Menifee County,Kentucky,66.8,93,0.8,66,
KY-167,Mercer County,Kentucky,67.8,125,2.3,65.6,
KY-169,Metcalfe County,Kentucky,69.6,120,1.4,68.2,
KY-171,Monroe County,Kentucky,70,109,1,69,
KY-173,Montgomery County,Kentucky,67.1,112,1.3,65.7,
KY-175,Morgan County,Kentucky,67.6,104,1.1,66.5,
KY-177,Muhlenberg County,Kentucky,70,125,2.2,67.8,
KY-179,Nelson County,Kentucky,68,122,1.7,66.4,
KY-181,Nicholas County,Kentucky,66.7,118,1.4,65.2,
KY-183,Ohio County,Kentucky,69.6,125,2.2,67.4,
KY-185,Oldham County,Kentucky,67.6,125,2.3,65.3,
KY-187,Owen County,Kentucky,66.9,125,2.2,64.8,
KY-189,Owsley County,Kentucky,68.7,119,1.6,67.1,
KY-191,Pendleton County,Kentucky,66.4,123,1.8,64.6,
KY-193,Perry County,Kentucky,68.3,122,1.5,66.8,
KY-195,Pike County,Kentucky,68.9,125,2,66.8,
KY-197,Powell County,Kentucky,67.5,102,1.1,66.4,
KY-199,Pulaski County,Kentucky,68.3,123,1.8,66.5,
KY-201,Robertson County,Kentucky,66.5,121,1.6,64.9,
KY-203,Rockcastle County,Kentucky,67.3,119,1.5,65.8,
KY-205,Rowan County,Kentucky,66.2,76,0.4,65.8,
KY-207,Russell County,Kentucky,69,123,1.7,67.2,
KY-209,Scott County,Kentucky,67.1,125,2.2,64.9,
KY-211,Shelby County,Kentucky,67.6,125,2.4,65.3,
KY-213,Simpson County,Kentucky,70,117,1.5,68.6,
KY-215,Spencer County,Kentucky,68,125,2.1,65.9,
KY-217,Taylor County,Kentucky,68.4,123,1.6,66.8,
KY-219,Todd County,Kentucky,69.6,119,1.3,68.2,
KY-221,Trigg County,Kentucky,69.5,105,0.9,68.6,
KY-223,Trimble County,Kentucky,66.9,125,2,64.8,
KY-225,Union County,Kentucky,68.1,106,1,67.1,
KY-227,Warren County,Kentucky,70.6,122,1.8,68.8,
KY-229,Washington County,Kentucky,67.9,125,1.9,66,
KY-231,Wayne County,Kentucky,68.9,123,1.9,67,
KY-233,Webster County,Kentucky,68.6,116,1.4,67.3,
KY-235,Whitley County,Kentucky,68.1,108,1.1,67,
KY-237,Wolfe County,Kentucky,67.8,108,1.2,66.6,
KY-239,Woodford County,Kentucky,67.8,125,2.5,65.3,
LA-001,Acadia Parish,Louisiana,78.9,86,0.2,78.6,
LA-003,Allen Parish,Louisiana,78,50,-0.3,78.2,
LA-005,Ascension Parish,Louisiana,79.6,124,1.5,78.1,
LA-007,Assumption Parish,Louisiana,79.8,124,1.8,78,
LA-009,Avoyelles Parish,Louisiana,78.5,95,0.4,78,
LA-011,Beauregard Parish,Louisiana,78.4,106,0.6,77.7,
LA-013,Bienville Parish,Louisiana,77.5,123,1.9,75.7,
LA-015,Bossier Parish,Louisiana,77.2,117,1.4,75.8,
LA-017,Caddo Parish,Louisiana,77.4,114,1.3,76.1,
LA-019,Calcasieu Parish,Louisiana,78.8,119,1.1,77.7,
LA-021,Caldwell Parish,Louisiana,77.4,109,1.1,76.4,
LA-023,Cameron Parish,Louisiana,78.3,124,1.4,77,
LA-025,Catahoula Parish,Louisiana,77.8,100,0.6,77.2,
LA-027,Claiborne Parish,Louisiana,76.2,114,1.1,75.1,
LA-029,Concordia Parish,Louisiana,78,95,0.5,77.5,
LA-031,De Soto Parish,Louisiana,77.4,104,0.9,76.6,
LA-033,East Baton Rouge Parish,Louisiana,79.1,118,1,78.1,
LA-035,East Carroll Parish,Louisiana,76.5,114,1.1,75.3,
LA-037,East Feliciana Parish,Louisiana,78.6,112,0.8,77.8,
LA-039,Evangeline Parish,Louisiana,78.5,82,0.2,78.3,
LA-041,Franklin Parish,Louisiana,77.6,114,1.1,76.4,
LA-043,Grant Parish,Louisiana,77.8,95,0.4,77.3,
LA-045,Iberia Parish,Louisiana,78.6,120,1,77.5,
LA-047,Iberville Parish,Louisiana,79.2,114,1,78.2,
LA-049,Jackson Parish,Louisiana,77.6,123,2.1,75.5,
LA-051,Jefferson Parish,Louisiana,78.7,121,1.3,77.4,
LA-053,Jefferson Davis Parish,Louisiana,78.5,68,0,78.5,
LA-055,Lafayette Parish,Louisiana,79.3,113,0.9,78.3,
LA-057,Lafourche Parish,Louisiana,79,121,1.3,77.7,
LA-059,La Salle Parish,Louisiana,77.7,99,0.5,77.2,
LA-061,Lincoln Parish,Louisiana,77.1,124,2.1,75,
LA-063,Livingston Parish,Louisiana,79.4,124,1.5,77.9,
LA-065,Madison Parish,Louisiana,77.5,119,1.5,76,
LA-067,Morehouse Parish,Louisiana,76.6,115,1.2,75.5,
LA-069,Natchitoches Parish,Louisiana,78.2,109,1,77.2,
LA-071,Orleans Parish,Louisiana,78.5,124,1.8,76.7,
LA-073,Ouachita Parish,Louisiana,77.1,114,1.3,75.7,
LA-075,Plaquemines Parish,Louisiana,77.5,111,1.1,76.4,
LA-077,Pointe Coupee Parish,Louisiana,78.7,95,0.4,78.3,
LA-079,Rapides Parish,Louisiana,78.3,99,0.5,77.8,
LA-081,Red River Parish,Louisiana,78,116,1.5,76.5,
LA-083,Richland Parish,Louisiana,77.1,110,1.1,76,
LA-085,Sabine Parish,Louisiana,78,107,1,77,
LA-087,St. Bernard Parish,Louisiana,77.5,124,1.5,76,
LA-089,St. Charles Parish,Louisiana,79.7,125,1.6,78.1,
LA-091,St. Helena Parish,Louisiana,79.2,125,1.8,77.4,
LA-093,St. James Parish,Louisiana,79.9,124,1.7,78.2,
LA-095,St. John the Baptist Parish,Louisiana,79.9,125,1.8,78.1,
LA-097,St. Landry Parish,Louisiana,78.9,98,0.5,78.3,
LA-099,St. Martin Parish,Louisiana,79.3,120,1.1,78.2,
LA-101,St. Mary Parish,Louisiana,78.6,124,1.5,77.2,
LA-103,St. Tammany Parish,Louisiana,79.2,125,2,77.2,
LA-105,Tangipahoa Parish,Louisiana,79.5,125,2.1,77.4,
LA-107,Tensas Parish,Louisiana,77.7,109,0.9,76.7,
LA-109,Terrebonne Parish,Louisiana,79.3,123,1.8,77.6,
LA-111,Union Parish,Louisiana,76.9,122,1.6,75.3,
LA-113,Vermilion Parish,Louisiana,79,123,1.3,77.7,
LA-115,Vernon Parish,Louisiana,78.2,108,0.8,77.4,
LA-117,Washington Parish,Louisiana,78.9,125,1.7,77.2,
LA-119,Webster Parish,Louisiana,76.8,117,1.2,75.6,
LA-121,West Baton Rouge Parish,Louisiana,79.1,111,0.7,78.3,
LA-123,West Carroll Parish,Louisiana,76.3,107,1,75.3,
LA-125,West Feliciana Parish,Louisiana,78.2,88,0.2,77.9,
LA-127,Winn Parish,Louisiana,77.8,114,1.2,76.6,
ME-001,Androscoggin County,Maine,55.4,117,1.5,53.9,
ME-003,Aroostook County,Maine,49.8,105,1.4,48.5,
ME-005,Cumberland County,Maine,55.9,113,1.2,54.6,
ME-007,Franklin County,Maine,50.2,115,1.7,48.5,
ME-009,Hancock County,Maine,54.5,111,1.7,52.9,
ME-011,Kennebec County,Maine,55,115,1.5,53.5,
ME-013,Knox County,Maine,53.8,110,1.2,52.6,
ME-015,Lincoln County,Maine,54.7,114,1.4,53.3,
ME-017,Oxford County,Maine,53.1,116,1.6,51.5,
ME-019,Penobscot County,Maine,53.5,115,1.8,51.7,
ME-021,Piscataquis County,Maine,50.5,113,1.7,48.8,
ME-023,Sagadahoc County,Maine,55.5,118,1.5,53.9,
ME-025,Somerset County,Maine,50.3,111,1.8,48.6,
ME-027,Waldo County,Maine,54.2,114,1.5,52.7,
ME-029,Washington County,Maine,53.8,109,1.7,52.1,
ME-031,York County,Maine,56.5,95,1.1,55.5,
MD-001,Allegany County,Maryland,64.1,118,1.3,62.8,
MD-003,Anne Arundel County,Maryland,67.3,121,2.2,65.1,
MD-005,Baltimore County,Maryland,65.4,117,2,63.4,
MD-009,Calvert County,Maryland,67.5,122,2.1,65.4,
MD-011,Caroline County,Maryland,67.8,122,2.6,65.3,
MD-013,Carroll County,Maryland,64.4,122,1.9,62.4,
MD-015,Cecil County,Maryland,64.8,112,1.7,63.1,
MD-017,Charles County,Maryland,68.5,122,2.4,66.1,
MD-019,Dorchester County,Maryland,68.2,122,2.7,65.5,
MD-021,Frederick County,Maryland,64.8,123,2.1,62.6,
MD-023,Garrett County,Maryland,59.4,121,1.4,58,
MD-025,Harford County,Maryland,64.7,106,1.3,63.4,
MD-027,Howard County,Maryland,65.7,120,2.3,63.3,
MD-029,Kent County,Maryland,66.1,117,1.6,64.5,
MD-031,Montgomery County,Maryland,65.7,122,2.2,63.5,
MD-033,Prince George's County,Maryland,67.4,122,2.1,65.4,
MD-035,Queen Anne's County,Maryland,66.8,119,1.9,64.9,
MD-037,St. Mary's County,Maryland,68,122,2.3,65.8,
MD-039,Somerset County,Maryland,68.4,122,2.8,65.5,
MD-041,Talbot County,Maryland,67.5,122,2.4,65.1,
MD-043,Washington County,Maryland,65.1,123,2.1,63,
MD-045,Wicomico County,Maryland,68.7,122,3,65.7,
MD-047,Worcester County,Maryland,67.8,122,2.8,65,
MD-510,Baltimore City,Maryland,67.1,120,2.6,64.5,
MD-511,"Washington, D.C.",Washington, D.C.,67.4,124,2.1,65.2
MA-001,Barnstable County,Massachusetts,59.2,117,2.4,56.7,
MA-003,Berkshire County,Massachusetts,56.5,117,1.8,54.7,
MA-005,Bristol County,Massachusetts,60.8,117,2.1,58.7,
MA-007,Dukes County,Massachusetts,59.8,116,2.5,57.4,
MA-009,Essex County,Massachusetts,59.2,116,2.2,57,
MA-011,Franklin County,Massachusetts,58.4,120,1.9,56.5,
MA-013,Hampden County,Massachusetts,59.4,118,1.6,57.8,
MA-015,Hampshire County,Massachusetts,58.8,116,1.3,57.5,
MA-017,Middlesex County,Massachusetts,60.8,120,2.6,58.2,
MA-019,Nantucket County,Massachusetts,58.2,120,2.8,55.4,
MA-021,Norfolk County,Massachusetts,61.3,121,2.8,58.4,
MA-023,Plymouth County,Massachusetts,60.7,113,2.3,58.4,
MA-025,Suffolk County,Massachusetts,61,120,3.3,57.7,
MA-027,Worcester County,Massachusetts,59.1,119,2.3,56.8,
MI-001,Alcona County,Michigan,54.3,105,1.7,52.6,
MI-003,Alger County,Michigan,50.3,80,0.5,49.8,
MI-005,Allegan County,Michigan,58.5,95,0.7,57.8,
MI-007,Alpena County,Michigan,54.6,116,2,52.5,
MI-009,Antrim County,Michigan,54.3,113,1.7,52.7,
MI-011,Arenac County,Michigan,55.6,93,1.1,54.6,
MI-013,Baraga County,Michigan,49.5,96,1,48.5,
MI-015,Barry County,Michigan,58.1,96,0.8,57.3,
MI-017,Bay County,Michigan,56.7,102,1.4,55.3,
MI-019,Benzie County,Michigan,54.7,117,2.8,51.8,
MI-021,Berrien County,Michigan,59.1,100,0.8,58.2,
MI-023,Branch County,Michigan,59.2,118,1.8,57.4,
MI-025,Calhoun County,Michigan,58.4,110,1.2,57.2,
MI-027,Cass County,Michigan,59.1,106,1.1,58,
MI-029,Charlevoix County,Michigan,54,104,1.2,52.8,
MI-031,Cheboygan County,Michigan,53.6,105,1.3,52.3,
MI-033,Chippewa County,Michigan,50.7,104,1.4,49.3,
MI-035,Clare County,Michigan,56,117,1.9,54.1,
MI-037,Clinton County,Michigan,58.3,121,1.8,56.5,
MI-039,Crawford County,Michigan,54.4,114,1.7,52.7,
MI-041,Delta County,Michigan,52.1,105,1.2,50.8,
MI-043,Dickinson County,Michigan,52.1,103,1.3,50.8,
MI-045,Eaton County,Michigan,58.2,115,1.4,56.8,
MI-047,Emmet County,Michigan,52.8,110,1.5,51.3,
MI-049,Genesee County,Michigan,58.2,117,1.9,56.3,
MI-051,Gladwin County,Michigan,56.4,105,1.3,55,
MI-053,Gogebic County,Michigan,49.9,88,0.7,49.2,
MI-055,Grand Traverse County,Michigan,55.3,116,2.6,52.7,
MI-057,Gratiot County,Michigan,57.9,117,2,55.9,
MI-059,Hillsdale County,Michigan,58.7,119,1.8,56.9,
MI-061,Houghton County,Michigan,50.8,100,1.3,49.5,
MI-063,Huron County,Michigan,55.4,114,1.7,53.7,
MI-065,Ingham County,Michigan,58.4,123,2,56.4,
MI-067,Ionia County,Michigan,58.1,117,1.6,56.6,
MI-069,Iosco County,Michigan,55.1,103,1.7,53.5,
MI-071,Iron County,Michigan,50.5,100,1.1,49.4,
MI-073,Isabella County,Michigan,57.1,115,2.1,55,
MI-075,Jackson County,Michigan,58.6,123,2.1,56.5,
MI-077,Kalamazoo County,Michigan,58.5,84,0.6,57.9,
MI-079,Kalkaska County,Michigan,54.8,117,2,52.8,
MI-081,Kent County,Michigan,58.2,115,1.5,56.7,
MI-083,Keweenaw County,Michigan,49.1,103,1.4,47.7,
MI-085,Lake County,Michigan,56,105,1.2,54.8,
MI-087,Lapeer County,Michigan,57.6,117,1.8,55.8,
MI-089,Leelanau County,Michigan,54,116,2.6,51.4,
MI-091,Lenawee County,Michigan,60.1,123,2.6,57.5,
MI-093,Livingston County,Michigan,58.6,122,2.5,56.1,
MI-095,Luce County,Michigan,49.6,82,0.5,49.1,
MI-097,Mackinac County,Michigan,50.6,99,1.1,49.5,
MI-099,Macomb County,Michigan,58.7,118,2,56.7,
MI-101,Manistee County,Michigan,55.1,111,1.9,53.3,
MI-103,Marquette County,Michigan,50.1,95,0.9,49.2,
MI-105,Mason County,Michigan,55.5,104,1.3,54.2,
MI-107,Mecosta County,Michigan,56.5,110,1.3,55.2,
MI-109,Menominee County,Michigan,53.4,100,1,52.4,
MI-111,Midland County,Michigan,57.4,114,1.8,55.6,
MI-113,Missaukee County,Michigan,55.2,116,2,53.2,
MI-115,Monroe County,Michigan,60.9,124,2.8,58.1,
MI-117,Montcalm County,Michigan,57.5,117,1.8,55.7,
MI-119,Montmorency County,Michigan,54.2,103,1.5,52.8,
MI-121,Muskegon County,Michigan,57.8,113,1.8,56,
MI-123,Newaygo County,Michigan,57.1,110,1.3,55.8,
MI-125,Oakland County,Michigan,58.4,119,2.1,56.3,
MI-127,Oceana County,Michigan,56.5,111,1.6,54.8,
MI-129,Ogemaw County,Michigan,55.2,108,1.6,53.6,
MI-131,Ontonagon County,Michigan,50.7,95,0.8,49.9,
MI-133,Osceola County,Michigan,55.4,110,1.5,53.9,
MI-135,Oscoda County,Michigan,54.4,107,1.6,52.8,
MI-137,Otsego County,Michigan,53.2,102,1.3,51.9,
MI-139,Ottawa County,Michigan,58.3,110,1.3,57,
MI-141,Presque Isle County,Michigan,53.7,104,1.5,52.2,
MI-143,Roscommon County,Michigan,55.2,113,1.9,53.3,
MI-145,Saginaw County,Michigan,58.1,117,1.9,56.2,
MI-147,St. Clair County,Michigan,57.9,117,2,55.9,
MI-149,St. Joseph County,Michigan,59.2,104,1.1,58.1,
MI-151,Sanilac County,Michigan,56.3,115,1.8,54.5,
MI-153,Schoolcraft County,Michigan,51.2,91,0.7,50.5,
MI-155,Shiawassee County,Michigan,58.2,119,1.8,56.4,
MI-157,Tuscola County,Michigan,57.1,113,1.6,55.5,
MI-159,Van Buren County,Michigan,58.9,94,0.7,58.1,
MI-161,Washtenaw County,Michigan,59.4,123,2.7,56.7,
MI-163,Wayne County,Michigan,59.8,120,2.3,57.6,
MI-165,Wexford County,Michigan,55,115,2,53,
MN-001,Aitkin County,Minnesota,50.4,91,1,49.4,
MN-003,Anoka County,Minnesota,53.9,86,0.6,53.3,
MN-005,Becker County,Minnesota,50,84,0.6,49.4,
MN-007,Beltrami County,Minnesota,49.2,85,0.8,48.4,
MN-009,Benton County,Minnesota,52.4,90,0.9,51.5,
MN-011,Big Stone County,Minnesota,54.5,97,1,53.5,
MN-013,Blue Earth County,Minnesota,54.7,38,-0.4,55.1,
MN-015,Brown County,Minnesota,54.8,34,-0.5,55.3,
MN-017,Carlton County,Minnesota,49.9,84,0.6,49.3,
MN-019,Carver County,Minnesota,54.5,93,0.8,53.7,
MN-021,Cass County,Minnesota,50.8,104,1.6,49.2,
MN-023,Chippewa County,Minnesota,54.7,80,0.6,54.2,
MN-025,Chisago County,Minnesota,53.6,86,0.5,53,
MN-027,Clay County,Minnesota,51.8,94,0.9,50.9,
MN-029,Clearwater County,Minnesota,49.1,80,0.6,48.5,
MN-031,Cook County,Minnesota,46.1,70,0.1,45.9,
MN-033,Cottonwood County,Minnesota,54,31,-0.6,54.6,
MN-035,Crow Wing County,Minnesota,51.3,97,1.4,49.9,
MN-037,Dakota County,Minnesota,54.7,83,0.6,54.2,
MN-039,Dodge County,Minnesota,53.7,70,0.2,53.5,
MN-041,Douglas County,Minnesota,52,108,1.5,50.5,
MN-043,Faribault County,Minnesota,54.9,46,-0.3,55.2,
MN-045,Fillmore County,Minnesota,54.3,56,-0.1,54.4,
MN-047,Freeborn County,Minnesota,54.2,56,0,54.2,
MN-049,Goodhue County,Minnesota,54.3,78,0.4,53.9,
MN-051,Grant County,Minnesota,53,105,1.5,51.5,
MN-053,Hennepin County,Minnesota,54.4,92,0.9,53.5,
MN-055,Houston County,Minnesota,55.7,91,0.8,54.9,
MN-057,Hubbard County,Minnesota,50.3,102,1.3,49,
MN-059,Isanti County,Minnesota,53.4,89,0.9,52.5,
MN-061,Itasca County,Minnesota,49.5,94,0.9,48.5,
MN-063,Jackson County,Minnesota,54.4,28,-0.6,55,
MN-065,Kanabec County,Minnesota,52.5,100,1.4,51,
MN-067,Kandiyohi County,Minnesota,53.7,97,0.9,52.8,
MN-069,Kittson County,Minnesota,50.1,118,2.6,47.5,
MN-071,Koochiching County,Minnesota,48.8,86,0.8,48,
MN-073,Lac qui Parle County,Minnesota,54.7,71,0.2,54.5,
MN-075,Lake County,Minnesota,47.9,96,0.9,46.9,
MN-077,Lake of the Woods County,Minnesota,49,103,1.5,47.6,
MN-079,Le Sueur County,Minnesota,54.2,48,-0.2,54.4,
MN-081,Lincoln County,Minnesota,53.2,40,-0.4,53.6,
MN-083,Lyon County,Minnesota,54.5,51,-0.1,54.6,
MN-085,McLeod County,Minnesota,54.4,93,0.7,53.7,
MN-087,Mahnomen County,Minnesota,49.5,74,0.4,49.1,
MN-089,Marshall County,Minnesota,49.9,106,1.5,48.4,
MN-091,Martin County,Minnesota,54.7,48,-0.2,54.9,
MN-093,Meeker County,Minnesota,53.5,91,0.8,52.8,
MN-095,Mille Lacs County,Minnesota,52.3,98,1.4,50.9,
MN-097,Morrison County,Minnesota,51.9,96,1.2,50.7,
MN-099,Mower County,Minnesota,53.9,70,0.1,53.8,
MN-101,Murray County,Minnesota,53.5,21,-0.7,54.2,
MN-103,Nicollet County,Minnesota,54.6,43,-0.4,55,
MN-105,Nobles County,Minnesota,54.2,21,-1,55.1,
MN-107,Norman County,Minnesota,50.8,77,0.4,50.4,
MN-109,Olmsted County,Minnesota,54.3,78,0.4,53.9,
MN-111,Otter Tail County,Minnesota,51.3,97,1.1,50.2,
MN-113,Pennington County,Minnesota,49.6,87,0.8,48.8,
MN-115,Pine County,Minnesota,51.7,96,0.9,50.8,
MN-117,Pipestone County,Minnesota,53.7,24,-0.8,54.5,
MN-119,Polk County,Minnesota,50.2,84,0.6,49.6,
MN-121,Pope County,Minnesota,52.8,103,1.3,51.5,
MN-123,Ramsey County,Minnesota,54.2,77,0.4,53.7,
MN-125,Red Lake County,Minnesota,49.9,88,0.7,49.2,
MN-127,Redwood County,Minnesota,54.8,36,-0.5,55.3,
MN-129,Renville County,Minnesota,54.7,68,0.1,54.6,
MN-131,Rice County,Minnesota,54.3,76,0.3,54,
MN-133,Rock County,Minnesota,55.2,33,-0.5,55.7,
MN-135,Roseau County,Minnesota,49.5,113,2.2,47.3,
